No,length,Go,Naive,RK,BM,KMP
1,267,114.80589999999965,606.1064000000001,1233.7700000000002,218711.56210000042,7596.018299999998
2,269,118.02629999999992,8677.496900000016,27555.001299999945,153669.7838999997,29663.862700000052
3,338,293.2338000000006,776.1294000000031,1333.4460999999976,137250.50339999923,78153.02729999971
4,279,139.34840000000028,644.3920999999999,1243.7386999999972,182641.5411000007,55788.13439999998
5,341,308.757200000001,776.4059999999988,12436.482700000039,162403.06100000005,54274.464300000116
6,307,12442.027799999943,683.1291999999974,9333.306800000002,159274.2299000008,62690.14339999992
7,439,539.4095000000008,1006.0069999999992,1453.8217000000009,121570.71930000019,108149.11919999999
8,278,136.50460000000078,630.882900000002,1232.8367000000037,134570.17200000078,76215.87959999993
9,293,148.29440000000028,652.1539000000006,1247.1638000000028,185254.1161000001,30816.573700000008
10,266,111.78320000000002,588.361000000001,1208.6708000000008,227023.1687999997,22177.868000000002
11,287,141.37670000000037,650.2006,1248.5408000000043,173175.71919999988,66695.18219999978
12,416,488.2764000000011,954.9005000000006,1414.4366000000025,207281.4915999995,43964.86900000009
13,404,9579.357099999996,926.2785999999986,1414.5272999999956,135590.7783,69165.19770000022
14,270,117.0688000000001,608.6078000000006,1202.942800000002,130399.13749999969,122182.72739999983
15,271,125.11929999999973,638.0083999999999,1249.558900000004,161846.73870000063,98324.30770000022
16,289,149.44389999999902,655.9431999999987,15396.597299999998,195973.72610000038,49347.45179999994
17,264,115.37649999999987,621.0004000000005,1258.1178999999997,166734.75600000002,95351.21609999973
18,265,114.46869999999984,607.8218999999973,20419.068699999927,171666.1951999998,69607.19010000011
19,277,132.00070000000008,621.0499999999978,22410.38219999995,131343.95760000029,100402.94789999987
20,288,144.84910000000028,659.1209999999967,1259.506399999997,152536.9959000005,102603.81609999968
21,303,184.9934999999999,711.8213999999977,21500.413500000097,185172.8487999995,47776.840199999846
22,370,377.8142000000011,845.2256000000034,42706.61910000005,137261.12909999944,80686.51399999985
23,339,278.3367999999994,11860.715699999999,1420.9475000000004,200038.33610000016,48395.00849999997
24,335,280.44520000000125,758.5635000000011,29530.804000000062,148880.61549999946,90184.34679999998
25,262,108.29310000000032,586.5897000000003,1193.883300000004,201047.15300000008,56306.0335999999
26,260,104.37890000000009,578.0939999999953,1186.9887999999999,184233.3898999996,77670.87459999965
27,313,224.33070000000018,17868.759099999985,1284.126999999996,134929.21480000063,72340.14169999969
28,285,140.01279999999943,638.5973000000014,28474.130000000056,175590.1344000007,57696.764199999976
29,324,260.0158999999992,739.7115000000018,23509.07439999995,173713.81870000015,68363.90450000003
30,291,146.45460000000023,668.9858000000037,15380.345299999952,194658.4836000001,35703.23000000009
31,319,11352.01099999998,11840.43980000009,1353.4120999999996,176251.6926999999,74027.41880000013
32,310,201.91529999999935,18864.351900000027,1284.7823999999962,205095.65649999963,36010.903100000025
33,275,126.31280000000038,19793.317299999995,24429.169899999895,191503.23729999928,30998.73780000004
34,263,115.02959999999982,591.9874999999996,1246.3341000000023,194205.54639999976,53731.930500000024
35,272,127.92429999999969,625.9859999999982,1239.6598000000001,228188.81989999974,43164.78939999996
36,415,504.5822000000041,10079.09190000004,1469.0996999999963,184954.44449999937,67705.66099999992
37,371,372.5329000000014,844.2582,1352.0742999999927,159760.60899999965,105208.88839999982
38,430,9610.283200000003,997.7573999999984,12657.197299999947,151487.5419999993,100755.56209999995
39,259,113.79719999999983,567.1354999999999,1190.588099999994,175207.78590000034,93829.98639999967
40,283,134.75300000000075,14781.333799999962,1192.3614000000036,208742.60750000007,45053.79919999985
41,421,518.9525999999997,43371.20490000026,1459.3333999999888,159142.91340000028,73014.52389999985
42,284,136.78089999999997,632.2758999999998,15324.866400000112,180157.88219999947,73393.0489999999
43,281,139.9991,652.9847999999994,22456.716499999922,184058.4927999994,68776.74650000014
44,354,22517.520700000197,801.8664000000024,1331.4864999999984,154590.75579999958,60738.389699999876
45,276,18292.506499999894,14778.817300000035,1227.0891999999994,195755.9590999994,40399.525200000026
46,295,144.15980000000044,663.7872000000001,13360.115100000034,178300.012999999,72461.31369999998
47,261,110.29999999999937,579.6232999999984,1197.4340999999965,229329.77529999995,39869.048900000045
48,326,260.0404000000007,751.8281000000011,26561.22040000003,172432.1958000005,70278.12110000025
49,299,184.22739999999996,679.0648999999978,26499.55489999995,190962.38030000022,38992.50129999986
50,414,513.3845000000008,12075.117400000014,39810.386900000034,180559.72490000003,42809.578999999816
51,312,202.70919999999984,19882.82670000004,1288.256600000006,175070.47110000032,68680.86539999982
52,383,418.76789999999977,891.4062000000017,1409.3356000000047,159116.23549999893,96026.00639999994
53,321,27513.89550000007,11840.357999999982,13446.610999999988,174421.98100000102,55005.168900000324
54,342,15420.920699999999,770.3421000000037,18454.431099999954,150604.16150000037,73104.32420000034
55,376,398.7805000000008,883.5859000000011,1408.3681999999967,202401.9697999996,56464.91160000038
56,353,325.7196000000005,840.2041999999987,13494.7873,195589.6544999995,70792.05700000041
57,317,246.21250000000043,721.3004999999984,33595.28829999987,158217.05189999993,64496.619500000066
58,377,395.96190000000126,859.4137999999997,1377.0180999999955,213641.91659999994,63186.122500000005
59,427,525.7793000000003,16144.563899999977,13572.057800000046,157202.40590000065,77812.72609999964
60,379,378.6712000000001,20018.289399999834,1348.539400000003,109738.52839999997,144699.42489999963
61,268,119.89360000000006,627.5358999999991,1246.6906999999992,218573.72480000017,63099.43529999978
62,440,524.1379000000021,11088.27630000004,1441.9485000000047,140220.77730000071,110957.38329999993
63,309,202.19509999999957,696.9745999999976,27646.397900000153,187712.46369999927,59123.79089999953
64,372,387.9908000000013,862.3538000000003,1371.6099000000002,217465.44449999934,41065.85870000001
65,378,387.1910000000009,44290.46199999979,1351.9109999999994,213391.2456999994,7775.130699999959
66,386,418.94849999999843,871.7299000000004,1380.5551000000007,195262.64320000014,65894.43789999999
67,296,174.72670000000053,661.9395999999986,1236.556900000004,196548.38460000005,39285.93669999986
68,297,182.0419000000005,680.558,11380.222399999999,182808.25040000048,72653.06889999972
69,323,260.90240000000074,745.5622000000023,10419.420799999989,212190.83349999925,59242.7419999997
70,336,299.2817000000001,790.6767000000035,1358.7997000000025,209349.07600000055,76240.40550000007
71,273,128.15,631.6197000000005,1251.8982999999987,224859.01770000058,38543.593399999925
72,373,376.4612999999996,10938.558600000004,1355.258300000004,211686.08079999982,52193.96520000027
73,362,365.1780000000014,841.759900000002,1340.5814999999996,159657.45029999976,87287.03630000024
74,304,24407.617699999915,21899.68240000002,1287.781099999999,195646.3227,28783.28890000007
75,426,529.7100999999986,11106.925999999998,1473.0839999999964,186558.39159999948,89276.90499999987
76,424,535.2681000000005,35310.5526000001,24694.547200000037,163104.60360000085,66414.09199999987
77,292,144.43839999999955,657.0756,20405.753400000052,108583.75169999941,117214.40869999935
78,314,219.6756000000005,722.8027000000008,1296.1785000000013,158403.59819999908,108645.05790000013
79,340,14404.053800000036,763.3431999999998,1291.0855000000004,222467.3944000007,21579.332300000013
80,306,189.35669999999965,706.7389999999972,1312.300200000002,199932.88100000017,83813.9075999995
81,420,504.8409999999991,15089.198399999965,12495.618100000014,162547.00619999928,87594.37269999959
82,286,139.84530000000035,14897.638300000028,32516.93859999971,191508.3018999994,39792.6044999998
83,298,182.74759999999964,679.0564999999972,27494.95559999994,125755.17160000002,84673.19189999971
84,327,253.33010000000078,42118.58529999987,1292.5706999999995,156294.7564000002,59179.95659999995
85,257,103.2304,711.530000000001,1213.722900000006,242610.12270000012,28825.3214999999
86,417,482.6478000000009,14071.487800000017,1413.6947000000014,172513.25299999994,96804.69609999993
87,389,416.4153000000011,870.8332999999986,1369.7247999999936,154858.2673000001,94665.06870000009
88,359,362.51679999999885,809.1080999999981,17489.438299999965,182423.2260999989,76470.7150999999
89,320,273.6623000000005,754.4745999999997,12465.353600000042,244200.34210000117,35578.04790000005
90,363,28621.37090000012,825.7495000000039,1344.097400000009,144475.32169999924,94500.74770000014
91,356,33635.91860000003,817.9611999999997,1358.7139000000059,152891.1787999998,70663.6594000001
92,351,8421.563800000002,823.1731000000036,1373.5693000000051,205123.2074000006,77734.2614999997
93,337,296.8499000000012,822.2022000000021,34159.72450000003,145210.55350000053,78515.94699999972
94,374,13520.586599999993,26094.804999999924,1424.0117000000052,187038.0332000003,65336.6914999999
95,419,15659.76549999994,19132.789399999998,17588.609599999898,147327.4496999994,65209.38439999993
96,311,204.32480000000027,696.4772000000031,1270.7965000000045,204859.9609999999,71667.95140000005
97,282,142.61900000000068,647.3151000000016,1244.273300000004,184747.96020000012,102113.38980000014
98,360,21561.229500000012,18975.231500000074,1345.221400000001,201125.19859999933,7280.875700000023
99,322,272.4993,754.2160999999995,1323.4536000000032,229587.77969999888,59050.930700000186
100,355,328.8072000000001,809.114499999999,1323.6124999999995,217505.10070000048,67121.71119999999
101,333,278.25280000000083,757.1974000000008,1320.0349000000008,167739.60099999988,99093.01139999989
102,280,140.85100000000057,656.3150999999999,1266.850800000002,220208.03599999988,71027.77089999974
103,258,113.37270000000004,596.0318000000001,1361.7208000000014,203759.49530000033,84952.34409999986
104,368,16548.867899999892,871.9531000000019,13519.313399999977,179989.1975999996,66427.35439999992
105,443,537.6587999999972,1001.1062999999954,1470.604200000004,181545.36449999904,73566.76350000026
106,425,14658.856000000016,38333.87879999989,1458.8242000000037,203142.78709999972,37149.756600000124
107,352,326.2277999999996,22003.43299999999,1349.2662000000066,232164.9759000002,38219.00620000009
108,305,181.8375000000003,697.1925000000001,33612.92460000015,160803.99259999956,60258.78059999983
109,348,316.6641999999998,798.5438999999996,1334.8673999999976,225554.6196999988,42606.609100000016
110,441,549.9359000000005,21198.043200000044,1471.2403999999956,169405.10939999923,67707.3109000001
111,318,249.97969999999998,733.6095999999966,1293.8052999999964,148420.34629999977,115919.89899999996
112,328,279.67209999999847,13859.022400000003,1315.7952000000032,173376.0553999993,92190.13720000017
113,429,12642.910199999971,59574.26949999981,1498.959000000001,151764.05890000067,60623.52670000025
114,395,448.563499999999,900.7531000000023,9479.682599999996,192357.28349999947,67914.65250000005
115,393,13730.39279999997,901.0818,17535.7044000001,169594.71409999987,73686.73909999976
116,437,8607.117499999995,975.0739999999977,12542.33620000009,179083.14890000032,80661.90600000016
117,436,23727.73829999999,15112.76299999999,1417.6011999999932,180434.54770000005,42144.713600000236
118,367,393.7928000000009,861.7294000000004,1403.9020000000003,179812.1457000005,95739.59160000004
119,369,378.8200000000002,856.1593000000022,1378.9606999999935,197065.5554000003,84577.70780000016
120,385,420.2507,885.2023999999993,1485.6935000000071,202701.1887,87068.68320000032
121,358,17549.590299999887,823.5452000000017,13453.025399999995,127339.92080000027,125293.6190999999
122,375,407.39989999999943,38207.95519999996,1372.280399999998,149657.08059999972,48679.87859999992
123,343,299.8812000000018,775.1107999999949,6099.396000000002,210349.01700000057,38088.97100000003
124,380,23614.702999999983,862.9037000000003,1374.9674000000045,130632.15760000036,106190.69329999991
125,382,407.1208999999988,901.4468000000008,1438.6069999999988,245129.74059999935,50538.22210000011
126,325,264.4632999999987,727.9217000000006,10466.797600000033,162648.34560000003,115352.79299999968
127,364,376.17910000000194,42215.49639999982,1355.399500000005,61248.074500000024,143860.41479999982
128,422,524.2683000000038,1001.2339000000015,1470.2936999999956,269870.2345000005,25574.190899999965
129,330,14111.579999999994,753.2463999999967,7379.494199999996,172533.64589999977,84738.11450000017
130,387,420.9766999999992,888.9466999999976,1388.617099999995,173256.78969999996,113546.50729999944
131,394,451.5070000000003,912.2867999999971,16550.621899999962,138225.0665999998,103912.76290000053
132,294,146.95300000000023,11853.359099999974,1259.8544000000006,160741.6957999995,111176.33150000035
133,413,494.0031999999998,936.0276000000022,1416.8459999999977,265983.92950000014,12641.617200000012
134,410,534.6831000000014,10005.661999999993,11506.982000000018,168825.25210000027,40821.210800000015
135,300,178.25409999999926,15811.471299999988,14371.547800000064,139882.6858000001,103480.72199999997
136,423,500.47049999999945,15129.898000000108,1476.3393999999994,208508.7473000002,74357.01550000001
137,432,517.5369000000006,990.8751000000007,24665.08869999997,157667.43779999987,73690.10810000013
138,366,397.4005999999995,875.4890999999986,1404.8724000000052,241588.70509999924,56146.64250000014
139,302,186.60509999999917,25915.355999999923,1273.818999999997,164843.4666,78066.3491999999
140,397,454.2413999999999,897.7363000000007,1402.888099999996,197051.66530000026,63187.25920000011
141,392,432.52040000000017,906.7012999999963,1413.5265999999936,177615.66699999984,101050.57020000007
142,315,219.7666,33006.74699999993,1261.2526000000014,143600.7126000008,85912.15769999985
143,274,129.09690000000037,625.8448999999994,22461.82470000005,211724.14450000066,60076.5641999996
144,406,31800.450499999955,920.1703999999987,1390.607800000003,198643.17479999954,20497.530399999992
145,332,279.8328000000009,766.9379000000014,22510.066799999986,128698.96670000021,110326.98870000016
146,381,403.9258,855.0026000000004,14489.76060000006,177080.30460000108,54585.2748000001
147,431,16693.605800000096,43471.91979999989,15620.55860000006,166080.47890000025,56181.18529999995
148,433,519.1523000000038,965.9796000000011,1416.5994000000028,160334.94559999972,130979.61460000029
149,331,275.6207000000011,26990.018399999975,5327.775499999999,188483.17350000035,44158.957499999815
150,361,372.86829999999884,837.0536000000008,1361.7105999999974,162723.62599999967,103902.08480000014
151,434,515.6335000000014,978.1779999999986,1444.588899999999,253510.1193000011,36077.39880000013
152,357,364.1446999999996,816.0755000000012,57875.47599999981,149450.2364000002,82434.25059999996
153,290,140.87739999999934,637.1843000000001,1227.5653999999972,179946.82229999974,71204.00510000042
154,388,12546.217500000035,889.5737999999996,19655.545700000017,205458.6247999991,52830.73739999991
155,396,24673.397399999893,1115.2640999999978,3916.020299999997,181912.3118999999,63579.01229999979
156,384,431.8139999999996,909.9009000000018,29461.987199999956,201358.22740000015,67354.78059999955
157,442,535.6212000000004,13157.736899999984,1474.8755000000033,203645.3024000007,58428.276699999806
158,390,412.5207999999988,864.6836000000017,1362.1470000000018,206175.88659999968,60540.86889999998
159,316,225.90879999999981,17883.700200000156,41698.09169999987,130539.58730000016,65340.85589999996
160,308,202.47610000000046,23888.857000000076,1264.4106000000033,191961.12619999933,76782.89359999975
161,350,321.44219999999865,19254.61069999989,28575.451399999998,149433.0752999992,64077.30109999998
162,345,301.31209999999936,789.3736999999994,14453.468300000037,226815.61349999992,9362.305000000008
163,329,270.9900000000017,743.3606000000036,1301.0324000000037,175320.3058,108672.89000000105
164,301,180.73259999999925,674.7982999999994,20524.742799999967,167433.78129999968,86558.13140000017
165,344,294.9791000000009,27521.739899999855,1335.6489999999897,202463.13170000035,54815.83070000031
166,438,528.1071999999966,28678.392300000127,36862.323700000146,172020.6711000005,34077.07939999992
167,418,488.9841000000002,17106.833700000057,24634.31390000007,135794.96280000036,116460.5690000002
168,435,505.1216000000005,11071.374999999985,1656.6745999999948,165390.4165000005,88708.67500000015
169,365,21573.870299999857,840.063999999997,31667.13539999996,125450.65859999956,97051.88019999978
170,349,316.2722999999996,804.165900000002,1350.0772000000015,185037.5566999997,76998.25210000011
171,403,470.7536999999986,928.895000000001,1411.3636000000001,210518.09119999938,49004.78539999994
172,405,462.90280000000155,905.5848000000026,13016.185000000009,149538.36729999984,60150.038700000194
