No,length,Go,Naive,RK,BM,KMP
1,132,124.51859999999975,203.58419999999992,150.4853999999995,3552.8076000000174,4510.311999999992
2,37,52.80470000000017,97.52130000000005,94.21569999999973,506.12929999999795,186.86729999999983
3,237,103.64979999999987,1839.8758000000005,194.38059999999984,1534.8428999999994,359.187600000001
4,306,285.0911999999975,952.203300000005,376.6700999999993,5223.756499999995,13447.4113
5,85,151.00859999999915,247.04739999999975,189.14169999999956,1299.0400000000004,5950.604000000028
6,602,249.39559999999958,1423.0665999999965,662.4179000000007,9135.502099999982,8954.922900000001
7,291,175.22579999999994,435.40309999999937,308.6927000000004,4318.681799999981,6984.248999999964
8,591,2312.875399999988,1114.0105000000024,676.0610000000019,11654.543399999991,2897.8555999999985
9,853,1779.4195999999854,3227.4351000000092,1212.947200000004,13848.661700000013,1715.6548000000091
10,748,2393.670200000003,1440.2110000000007,907.3833999999985,18432.76710000006,11779.099700000019
11,676,321.6796000000003,3557.3642999999934,4592.402000000009,15225.746200000058,10366.465899999997
12,1061,423.7560000000009,3458.3229999999903,1154.4045999999944,18061.726299999955,9108.92279999997
13,673,333.3130999999997,1251.1177999999943,4112.08719999996,14708.997599999999,13446.012900000005
14,522,262.3453999999998,2261.2424000000024,3793.4717999999875,21006.25409999997,8231.383800000076
15,1633,626.1718999999985,4481.667300000021,1637.7750000000049,23362.512200000052,7758.435400000035
16,1122,458.81219999999973,2268.348199999993,3895.022899999985,17192.58739999988,8581.802200000018
17,1183,2063.040000000002,2087.384599999999,3299.715100000003,23505.014899999915,17043.660999999986
18,1663,645.4881000000005,2798.7712000000042,3223.816899999993,31716.250600000174,4967.546399999982
19,706,342.6746999999992,6244.040499999991,829.1128999999979,10431.948699999979,28297.8971
20,1488,2125.15910000001,4111.0241999999935,3273.9176,20474.027000000093,15065.72330000003
21,1976,1419.2267999999976,6874.914800000002,3873.74139999999,20968.184700000016,5494.810200000011
22,1248,631.8242999999994,5383.781799999989,6667.240899999988,19814.191999999934,2221.2670000000016
23,1577,664.5480000000002,6071.453299999999,6404.732800000033,21323.97470000001,17673.770999999982
24,1377,571.9367000000003,2582.3915000000006,1943.3229000000022,19891.319600000075,2561.4599000000057
25,1949,799.3330999999995,7411.211600000008,3323.5677999999966,37701.10909999989,6856.997
26,1524,605.156300000002,2822.594500000009,3765.510899999998,18790.646100000136,2585.2483999999945
27,1632,676.4989000000003,9340.540100000057,1859.1421000000012,27476.650600000034,5254.29830000004
28,1689,705.6057999999973,3211.5985999999807,3919.9929000000043,25620.034200000013,8218.200400000069
29,1680,970.1980000000028,2970.4603000000056,1885.9871999999962,29081.61109999999,9778.424500000046
30,1743,1839.2778000000017,3645.817199999999,3527.749199999999,18034.019899999937,3624.2015000000015
31,1739,710.0886999999996,6043.316599999996,2036.5374999999956,26122.15790000006,3661.586499999996
