No,length,Go,Naive,RK,BM,KMP
1,281,131.7873999999995,487.67299999999955,1303.6462999999976,2196971.509299994,2876712.5239000074
2,292,99.10070000000006,543.9263000000034,1648.9567000000009,3271371.46060001,2555678.0485000033
3,323,263.77030000000116,657.3357000000002,1185.8564999999921,3503859.5534000047,2610212.6336999913
4,2427,2382.8879999999967,7233.3294000000005,3491.7995000000037,2456126.021799996,3669215.48230001
5,261,121.43820000000002,448.0722000000006,970.4496999999988,3564950.8923,2754937.8617000096
6,4541,3400.0373000000004,11171.99690000006,7617.533900000045,3557331.454799991,2980291.406599991
7,3894,3305.3933000000034,7351.2564,5898.241900000021,2592955.738900004,4024526.399399999
8,3113,4102.343200000016,7507.971100000035,4932.964100000016,4812682.319000002,1928431.780000006
9,4895,4987.910899999977,9885.918500000085,6832.37449999998,3439397.3330000094,2992841.8335000044
10,703,688.1989999999997,1894.9384000000043,1696.0695999999957,5241761.182600001,1923007.0820999995
11,557,493.70989999999966,1180.9807000000005,1498.0909999999967,4518226.84929998,2679504.025300006
12,579,620.5111999999993,1638.0027999999986,1329.2994000000003,4565967.595099997,2654040.0886
13,3082,3585.4536000000153,6951.944999999987,4467.388399999985,3969919.182099981,3183209.045899995
14,336,188.62530000000018,870.5952000000005,1272.893600000001,2987204.8669999996,4380540.4155000085
15,622,837.3067000000024,1319.300199999998,1483.9227999999914,3972663.5881999964,3401491.1772000063
16,411,271.7704000000001,711.3202000000006,1422.7423000000008,3069918.203099997,4357562.838399995
17,1212,935.257,3103.562799999994,1956.0689000000057,3743152.205899991,3686614.6886000014
18,475,328.9528000000029,861.4859000000026,1676.480799999998,4056679.8907000185,3378012.058200004
19,1601,1672.377500000002,3936.8752000000004,3370.404600000008,4168812.537999993,3261216.267900004
20,1965,1754.478400000008,3883.247399999998,2710.6190000000056,3591464.1575999907,3843274.4622999975
21,1221,1099.8654000000004,3779.9031000000027,2040.398299999996,3005394.3312,4429051.034500009
22,2633,3224.92250000001,5423.8417999999965,4014.123499999997,4693886.880999984,2651553.363800003
23,3041,2630.6490999999937,6004.283600000019,4340.0886999999675,3837766.1316999756,3417352.96619999
24,3543,3063.780100000003,7844.60120000001,5465.294599999982,3637548.1803999925,3611177.977599987
25,4026,3623.932700000012,7973.059499999996,5360.882300000012,2276483.3727000076,5087172.409099988
26,3901,3548.7171000000135,8020.6203000000105,5255.064900000002,3001430.711699998,4249649.830199993
27,4139,3636.4033000000045,8901.65629999999,5268.046700000001,2685414.413199996,4699573.9597
28,955,1084.539800000003,1625.147299999996,1927.6063999999983,3907666.282200002,3655207.4806000036
29,5210,4264.858299999994,14060.74249999997,7659.619699999993,3631812.453600015,3439986.007700003
30,445,281.2734000000006,728.7648000000013,1083.904800000003,3592986.3339999807,3982837.33749999
31,649,1052.022200000003,1642.2657000000047,1978.6179000000045,3824479.055099997,3759879.870700014
32,504,769.1790999999974,1019.9539000000015,1328.6487999999956,4059375.9720000066,3522441.392200016
33,779,702.467400000001,1417.735400000002,1423.7095999999951,3532241.359999999,4064940.963900003
34,1115,1144.2322999999967,2114.2526999999895,1744.4789,4272234.933600023,3272226.813200002
35,1233,1295.9491999999987,2335.5097000000032,1894.6719000000007,4326868.018999983,3271421.8696999936
36,2412,2334.660400000008,5592.509099999999,5078.038500000015,3637445.485200007,3827206.1581
37,4013,5565.4263,10633.57950000003,6172.930900000004,4150758.230599996,3399390.79970001
38,4231,3901.266700000008,9847.930600000074,5672.335500000009,3011691.884799988,4553449.728599999
39,3555,4060.7267999999876,7943.930900000007,6105.534900000011,4145586.3350000028,3429249.645399985
40,3561,4280.469299999992,8345.53240000002,5367.888600000025,4362804.947000019,3216626.026300016
41,2918,2378.715799999997,6705.724000000012,4123.8301,3336365.911899998,4262468.819499983
42,4399,3786.2709999999965,9752.01940000003,5343.2165999999925,3397688.9917000043,4195855.100799985
43,4448,4248.6682999999975,9835.872299999937,6788.208499999992,4385787.483999995,3217793.2928000004
44,729,586.8305999999999,1659.1816999999962,1948.604800000003,3101612.7453000136,4634616.383099995
45,368,430.20020000000085,628.3775999999999,1367.5076999999965,3223291.0548999906,4515438.943599998
46,728,601.5777999999976,1656.3997000000081,1828.4780999999973,3318975.604000006,4418108.751999991
47,5139,4178.488800000006,10546.79599999995,7151.446300000052,2557890.1177000054,4704265.134000017
48,4826,3807.1923000000006,9329.949600000025,6148.565699999982,3417330.262299995,3855093.742500003
49,299,108.07710000000017,735.8423000000001,1071.7926999999966,3450185.3539999938,4308321.609400029
50,4830,3734.991100000008,11915.829999999994,5609.554199999998,3013200.832999995,4464695.470599997
