No,length,Go,Naive,RK,BM,KMP
1,1001,35.74299999999995,581.5190000000007,1262.105999999997,26674.212,2323.4179999999997
2,1002,40.248000000000005,588.3259999999993,1293.238999999999,26996.621000000014,2717.9339999999993
3,1003,41.86499999999999,591.0659999999991,1328.5379999999989,26845.02299999999,2616.9189999999994
4,1004,39.26399999999996,580.8879999999999,1260.1980000000008,26556.85700000001,2515.5840000000026
5,1005,42.13100000000004,589.7190000000005,1244.1930000000011,26475.78300000001,2588.4659999999994
6,1006,37.941999999999986,587.1920000000009,1313.746000000001,26246.828999999994,2560.1349999999998
7,1007,41.9460000000001,603.4279999999997,1330.3680000000008,27184.050000000025,2638.9799999999964
8,1008,48.814000000000014,803.4489999999998,1750.072,32481.07000000002,3619.0530000000012
9,1009,40.41200000000001,633.8589999999997,1361.178,27019.656999999992,2998.539000000003
10,1010,40.32499999999994,626.3560000000007,1269.275999999997,26365.73299999998,2669.130999999997
11,1011,39.06899999999996,589.2630000000007,1307.5470000000012,26282.26199999997,2590.4530000000004
12,1012,39.73900000000004,623.2830000000005,1250.5609999999992,26276.706000000013,2618.337
13,1013,40.622999999999955,589.8709999999999,1270.2489999999984,26116.108999999982,2705.619999999997
14,1014,48.311,700.4240000000001,1458.502000000001,30860.140000000003,3226.067999999995
15,1015,38.17699999999998,595.3510000000006,1239.3159999999987,26387.78299999996,2685.7029999999977
16,1016,46.08399999999999,592.8620000000001,1272.8439999999982,26267.048,2759.9629999999966
17,1017,40.43999999999995,594.1560000000001,1242.0440000000012,26262.660999999993,2681.9099999999976
18,1018,42.89900000000002,598.4340000000014,1275.5409999999983,26348.137000000013,2774.7359999999967
19,1019,41.026000000000046,647.9969999999996,1275.622000000002,26848.14399999998,2894.7700000000027
20,1020,41.90599999999998,596.1720000000005,1288.0149999999999,26231.895000000008,2833.872000000001
21,1021,42.780999999999956,625.4620000000014,1252.0250000000008,26320.356,2920.0780000000022
22,1022,54.550999999999966,732.042,1524.9409999999996,30443.627999999993,3724.3380000000025
23,1023,183.04100000000008,945.6129999999998,1948.2060000000001,35164.23300000003,4349.824999999999
24,1024,55.923,788.8189999999987,1654.155000000003,32091.558000000015,3708.9859999999976
25,1025,41.23100000000005,601.5000000000001,1275.865,26244.748999999978,2818.5630000000037
26,1026,41.89500000000002,606.3110000000004,1251.7890000000007,26425.242999999995,2760.651999999996
27,1027,42.97700000000005,608.2619999999989,1318.3030000000008,26401.986999999997,2800.7569999999982
28,1028,47.44499999999998,603.6249999999994,1291.7209999999995,26439.88700000002,2793.472999999998
29,1029,51.77000000000001,684.4380000000004,1245.5790000000006,27369.40300000004,2918.3699999999967
30,1030,57.60599999999999,781.7030000000007,1549.5879999999993,32543.20799999997,3460.6140000000005
31,1031,47.86200000000001,610.2050000000005,1275.1600000000005,26471.407999999985,2848.2589999999964
32,1032,50.45099999999994,609.5529999999993,1249.3770000000013,26780.590999999975,2850.5059999999994
33,1033,52.072999999999986,629.8829999999992,1316.1300000000003,26517.554999999982,2804.4970000000003
34,1034,55.06700000000003,680.087,1389.722000000001,29746.64399999999,3152.7669999999976
35,1035,48.702999999999996,632.008000000001,1259.6689999999999,26550.543999999983,2802.9810000000007
36,1036,50.499000000000066,612.2470000000003,1318.3710000000003,26558.106000000018,2839.2609999999977
37,1037,51.107999999999976,636.4800000000006,1329.7389999999998,26701.526999999984,2970.053999999997
38,1038,103.21299999999997,674.590999999999,1259.3620000000005,26711.743999999988,2935.1780000000003
39,1039,145.37100000000012,627.6029999999992,1271.1490000000008,27245.848000000013,2976.509
40,1040,234.3269999999999,793.9630000000008,1626.8190000000018,31283.928999999996,3752.5899999999983
41,1041,314.12700000000007,641.2810000000002,1286.1480000000017,27607.59999999998,3082.163999999999
42,1042,349.61999999999983,744.4830000000004,1460.0980000000009,31972.597,3625.9000000000037
43,1043,310.4730000000007,656.9100000000009,1326.126,26765.47299999999,3105.904000000001
44,1044,432.7710000000003,690.6860000000005,1322.4839999999988,28180.592999999975,3186.2029999999963
45,1045,405.0909999999998,636.0840000000005,1199.859000000001,27009.60999999997,3077.540999999999
46,1046,468.5319999999998,629.3280000000001,1216.7780000000002,26810.51599999997,2966.3429999999985
47,1047,494.1440000000002,635.6919999999993,1233.7709999999984,26930.244000000006,3055.690999999998
48,1048,486.1489999999997,636.6089999999989,1276.7050000000002,27171.490999999987,3221.3680000000004
49,1049,544.3479999999998,631.1409999999994,1234.6599999999999,26920.113999999983,3053.722000000002
50,1050,599.0790000000001,632.2899999999997,1267.8510000000006,26833.394,3073.195999999999
51,1051,594.0260000000001,633.705,1238.4689999999994,26946.264999999978,3006.0110000000004
52,1052,622.3790000000005,634.242999999999,1222.8600000000004,26901.16,3102.152000000005
53,1053,590.8049999999997,640.5740000000008,1284.886000000002,26921.349000000002,2995.628999999999
54,1054,572.0819999999987,637.5889999999995,1232.018000000002,27079.12599999998,3111.876
55,1055,570.3209999999999,657.5639999999996,1368.8479999999995,27905.288999999993,3136.2729999999997
56,1056,537.1960000000005,647.8190000000006,1254.589999999999,26882.706000000002,3096.6339999999977
57,1057,516.0320000000007,636.565,1266.2110000000002,26956.729999999985,2951.8949999999973
58,1058,593.464,640.4709999999993,1244.9519999999993,26971.84600000001,3002.9790000000007
59,1059,575.825999999999,639.3740000000006,1288.4150000000013,27166.359999999975,3097.1559999999968
60,1060,640.9319999999997,642.8970000000006,1279.6220000000012,26819.68499999997,3058.3719999999994
61,1061,564.8609999999995,653.205,1307.513000000001,27426.26899999997,3148.8770000000004
62,1062,618.1459999999993,759.2780000000002,1482.7500000000011,30814.984000000022,3362.537000000002
63,1063,554.6919999999996,651.9340000000009,1285.7969999999984,27568.444,3009.7950000000014
64,1064,615.9460000000001,742.7359999999992,1488.2129999999995,31271.08900000001,3392.5480000000002
65,1065,554.662999999999,643.5080000000005,1203.0449999999992,27286.887000000006,2972.7089999999994
66,1066,591.9190000000008,718.0359999999995,1419.8330000000003,30466.293999999998,3282.648
67,1067,472.0700000000005,639.3389999999986,1274.3989999999974,27020.964999999993,2986.1020000000035
68,1068,437.66299999999967,649.4000000000003,1208.9500000000016,27406.134,2936.465999999993
69,1069,574.7989999999998,693.9889999999999,1350.147,29170.010999999984,3140.9249999999997
70,1070,483.7329999999997,645.7110000000004,1276.7679999999993,27106.455999999984,2993.3669999999984
71,1071,537.9380000000002,646.5579999999999,1224.5549999999985,27258.55499999998,2919.0739999999983
72,1072,554.4019999999999,647.9460000000003,1246.0289999999993,27061.073000000015,2978.299000000002
73,1073,667.4439999999998,812.4480000000001,1555.6530000000016,32868.72399999999,3440.0849999999973
74,1074,510.98699999999957,654.5940000000003,1338.4229999999998,27264.49400000002,2961.5269999999978
75,1075,480.8760000000004,645.0920000000006,1319.5709999999995,27172.349999999977,2916.2299999999996
76,1076,501.66399999999976,648.1779999999999,1290.2870000000003,27172.206000000013,2898.2909999999993
77,1077,464.8000000000003,647.9359999999998,1312.509,27207.076000000005,2884.362
78,1078,478.42199999999974,648.0270000000005,1257.764999999998,27145.09800000002,2840.699999999999
79,1079,471.4250000000005,651.2070000000004,1273.5760000000002,27185.90599999999,2785.4560000000015
80,1080,486.86400000000026,649.697,1267.150999999999,27217.087999999996,2802.2260000000006
81,1081,476.45499999999987,654.9179999999997,1309.2769999999998,27316.084,2977.3159999999975
82,1082,471.043,652.4360000000015,1260.3680000000002,27180.37699999999,2805.5929999999958
83,1083,464.2550000000005,649.4760000000003,1245.8629999999991,26978.687000000016,2955.8760000000025
84,1084,445.39000000000055,650.1769999999993,1174.310000000001,27148.816000000013,2814.2950000000014
85,1085,539.8860000000014,655.6979999999999,1180.2060000000008,27111.158,2814.953000000002
86,1086,500.5040000000004,693.2840000000007,1257.777,27383.187999999987,2858.4660000000013
87,1087,531.825,660.8420000000001,1304.5330000000006,27244.023999999998,2889.5880000000006
88,1088,518.6389999999999,665.0639999999996,1295.5460000000007,27055.390000000047,2795.8089999999975
89,1089,562.5350000000003,668.5750000000005,1339.2559999999996,27273.56699999998,2857.759000000001
90,1090,555.7399999999998,666.0219999999999,1260.037,27132.285999999982,2820.1189999999992
91,1091,553.2490000000001,749.9839999999995,1182.7720000000004,27209.772,2832.3850000000075
92,1092,608.28,681.5440000000012,1267.4620000000011,27544.07899999998,2990.416000000001
93,1093,677.5999999999991,708.2600000000004,1343.6599999999999,27964.200000000008,3019.3239999999996
94,1094,714.7189999999994,781.287,1493.4759999999994,31242.912999999997,3314.1459999999975
95,1095,663.7160000000013,680.687,1302.7699999999988,27115.567999999992,2853.707000000003
96,1096,712.8720000000001,682.2880000000001,1225.6870000000006,27076.83599999997,2925.6270000000045
97,1097,768.5449999999994,692.4669999999998,1290.2050000000002,27251.83599999998,3042.628999999998
98,1098,717.8859999999997,718.5139999999998,1286.7809999999995,28214.200000000033,3048.6870000000017
99,1099,810.8980000000008,757.8700000000011,1361.681999999999,29901.857000000018,3216.284000000002
100,1100,752.1719999999983,701.9869999999993,1280.7900000000002,27321.23399999999,2953.212000000004
101,1101,805.6989999999998,725.6679999999992,1320.1559999999993,28270.159000000007,3038.6050000000027
102,1102,837.3789999999997,704.9119999999998,1279.3929999999996,27233.13299999996,3058.3419999999965
103,1103,791.9779999999998,700.0679999999992,1331.440000000001,27146.845000000005,2916.7180000000008
104,1104,794.6109999999999,702.5879999999997,1292.1020000000003,27101.63999999998,2987.271000000001
105,1105,825.0909999999994,709.1400000000002,1295.2450000000006,27043.249999999996,2942.3309999999965
106,1106,923.1030000000012,768.4780000000012,1359.899999999999,29408.998999999996,3188.1000000000004
107,1107,1055.3720000000003,880.0639999999999,1643.1639999999998,33453.82300000002,3669.5469999999973
108,1108,1054.3940000000002,844.4359999999997,1511.036999999999,32024.159000000007,3554.1439999999993
109,1109,888.252,715.1479999999998,1333.5519999999992,27058.371,2897.2170000000037
110,1110,888.8519999999995,706.3939999999994,1257.325999999999,26940.394000000004,3006.3169999999964
111,1111,910.9210000000004,709.1570000000005,1297.176999999999,27118.99000000001,2916.3449999999966
112,1112,929.8230000000001,756.4060000000002,1335.7580000000016,28806.639999999938,3287.4669999999965
113,1113,882.6960000000001,711.8790000000005,1286.373999999999,27130.23900000001,3001.177999999998
114,1114,871.8730000000002,710.4809999999999,1210.1029999999998,27160.228000000025,2977.5310000000018
115,1115,857.8499999999997,710.3970000000002,1263.948,27227.306000000026,3072.634999999995
116,1116,956.3709999999992,708.4089999999999,1294.472999999999,26980.20399999998,3024.461000000002
117,1117,853.1090000000002,711.0769999999998,1280.0830000000014,27184.310000000023,2964.0580000000004
118,1118,851.1710000000004,709.6700000000003,1189.3100000000013,27119.079000000005,2927.4190000000003
119,1119,855.1560000000004,711.8859999999994,1192.8300000000004,27098.281999999985,2921.4510000000005
120,1120,772.5280000000006,713.4350000000005,1238.338999999997,27207.030999999984,2966.2140000000013
121,1121,889.0829999999994,758.8839999999994,1341.1850000000002,27646.914000000004,3053.1110000000017
122,1122,830.4609999999997,706.3029999999995,1324.575,27183.051999999967,3076.6049999999955
123,1123,764.9499999999995,716.0559999999996,1320.0739999999994,27460.58300000002,3028.709
124,1124,898.9630000000001,790.6759999999986,1432.815999999996,29950.508999999987,3322.021999999999
125,1125,832.5340000000002,735.082,1353.9089999999978,27975.189000000028,3026.5930000000008
126,1126,890.9899999999999,718.4849999999991,1192.458000000002,27202.46399999999,3000.290999999997
127,1127,910.4729999999996,725.4889999999996,1222.3729999999987,27142.72499999999,3069.6059999999998
128,1128,945.8120000000005,741.7569999999997,1340.5360000000023,27539.012999999995,3049.3569999999972
129,1129,764.2290000000002,741.6880000000001,1299.979000000001,27088.831999999995,2973.1000000000004
130,1130,1036.9329999999993,801.5899999999999,1348.355999999998,30102.078999999972,3206.9360000000015
131,1131,989.673999999999,773.4410000000007,1338.1699999999998,28544.777999999984,3233.922999999999
132,1132,896.6269999999992,733.0339999999987,1320.7610000000004,27222.696000000007,3013.9749999999985
133,1133,954.5530000000006,800.0440000000007,1418.2729999999997,29041.668999999983,3299.424999999999
134,1134,989.0079999999996,818.3839999999996,1453.3240000000012,30205.47500000001,3379.036999999997
135,1135,951.5349999999994,751.1820000000001,1218.712999999999,27673.24599999999,3087.1400000000012
136,1136,974.8740000000003,838.4810000000007,1424.505999999998,28178.266000000025,3478.4970000000017
137,1137,1195.2940000000003,941.798999999999,1730.587999999999,34411.98700000003,3789.2160000000003
138,1138,945.3900000000002,739.9859999999995,1318.8850000000007,27414.007999999998,3036.1809999999937
139,1139,955.8940000000013,739.096999999999,1254.6880000000015,27269.922999999988,3054.573
140,1140,992.7980000000003,757.5320000000004,1296.2490000000012,27625.55000000002,3029.3730000000014
141,1141,969.3079999999994,752.9540000000001,1279.023999999999,27558.572999999982,3034.342000000003
142,1142,979.6500000000012,744.1839999999992,1225.8599999999994,27331.79899999997,3057.1630000000036
143,1143,988.4769999999997,746.6130000000003,1207.7459999999996,27341.82900000001,2998.559000000002
144,1144,986.689000000001,762.4770000000016,1342.3000000000015,27683.465999999993,3084.2350000000033
145,1145,905.766000000001,736.6480000000008,1279.6009999999997,27372.743999999984,2963.080000000003
146,1146,1032.7640000000004,843.541,1415.2059999999992,28106.703999999998,3456.0389999999998
147,1147,934.6560000000003,806.1430000000005,1428.004999999999,28215.939999999988,3340.978000000003
148,1148,932.224,787.0850000000004,1391.0869999999989,27771.315000000017,3259.378000000003
149,1149,920.9779999999998,749.3010000000002,1328.126999999999,27516.15899999999,2995.750000000002
150,1150,1102.579999999999,896.9899999999999,1522.0649999999996,32226.826000000012,3523.1509999999976
151,1151,944.4140000000003,792.6169999999985,1418.1889999999976,29349.830999999984,3162.240000000005
152,1152,882.0980000000002,741.1989999999996,1241.454000000001,27320.48400000002,2909.540000000003
153,1153,910.2970000000005,756.1549999999997,1263.3340000000005,27747.310999999983,3039.1629999999964
154,1154,958.4269999999999,754.3690000000005,1324.812,27643.765999999974,2979.551999999996
155,1155,945.2649999999994,753.0459999999999,1290.7780000000018,27238.462000000014,3016.341999999999
156,1156,905.7529999999997,750.4770000000004,1309.4349999999981,27399.905000000046,2952.473999999998
